ean,nombre,marca,medida,rubro,precio,precioNumerico
7798005150167,MILANESAS DE SOJA SURTIDAS SOJITA BOLSA X 6 U,SOJITA,GRM,Limpieza,"0,00",0.0
7798005235529,BOX LISO VERDE BRILL. + DECO SATIN + BRIGHT 50MM.,GENERICO,UNI,Almacén,"0,00",0.0
7798005293048,DISPLAY BOX BRIILANTE LISO SATINADO LISO 40MM,GENERICO,UNI,Desayuno,"0,00",0.0
7798005293055,DISPLAY BOX BRIILANTE LISO SATINADO LISO 50MM,GENERICO,UNI,Desayuno,"0,00",0.0
7798005293062,DISPLAY BOX BRIILANTE LISO SATINADO LISO 60MM,GENERICO,UNI,Desayuno,"0,00",0.0
7798005381035,SET COCINITA CON OLLAS Y CUBIERTOS,PETIT GOURMET,UNI,Almacén,"0,00",0.0
7798005381059,JUEGO DE MATE CON PAVA,PETIT GOURMET,UNI,Desayuno,"0,00",0.0
7798005381066,JUEGO DE MATE CON TERMO,PETIT GOURMET,UNI,Desayuno,"0,00",0.0
7798005730017,HARINA DE MAIZ AMARILLA CREMA ALBOR X 800 GRS,ALBOR,GRM,Almacén,"0,00",0.0
7798005730055,MAIZ PISINGALLO ALBOR BOLSA X 400 GRS,ALBOR,GRM,Limpieza,"0,00",0.0
7798005730062,LENTEJAS ALBOR X 500 GRS,ALBOR,GRM,Desayuno,"0,00",0.0
7798005790172,CLORO GRANULADO D RAPIDA X 1 LT. NEW CLOR,NEW CLOR,KGM,Almacén,"0,00",0.0
7798005790318,ALGUICIDA NEW CLOR X 1 LT,NEW CLOR,LTR,Almacén,"0,00",0.0
7798005790851,CLORO PASTILLAS NEW CLOR 200G T. ACCION X1 KG,NEW CLOR,KGM,Almacén,"0,00",0.0
7798005791780,CLORO GRANULADO D RAPIDA X 1 LT. T.ACCION NEW CLOR,SLIME,KGM,Almacén,"0,00",0.0
7798005791919,CLORO PASTILLAS 50G T. ACCI N NEW CLOR X1 KG,NEW CLOR,UNI,Almacén,"0,00",0.0
7798005792053,CLARIFICADOR NEWCLOR X 1LT,NEW CLOR,UNI,Almacén,"0,00",0.0
7798005792374,CLORO LIQUIDO 90 X 5 LTS,JC,UNI,Almacén,"0,00",0.0
7798005830427,GLOBO LISO BRILLANTE 40MM ORO,GENERICO,UNI,Desayuno,"0,00",0.0
7798005830434,GLOBO LISO BRILLANTE 40MM AZUL,GENERICO,UNI,Desayuno,"0,00",0.0
7791231110400,JARRA 1.75 4 VASOS 0.3L CARREFOUR,CARREFOUR CRISTAL,UNI,Almacén,"0,00",0.0
7797750980630,JARRA ELECRTRICA KITCHENAID 1.7 L SELEC D TEM BLAC,S/D,UNI,Desayuno,"0,00",0.0
7797750980623,JARRA ELECRTRICA KITCHENAID 1.7 L SELEC D TEM RED,S/D,UNI,Desayuno,"0,00",0.0
7799111033290,JARRA ELECTRICA ATMA BLANCA PE1821AP,ATMA,UNI,Almacén,"0,00",0.0
7798016682312,JARRA ELECTRICA CODINI CON TERMOSTATO PNAH1815TAN,CODINI,UNI,Desayuno,"0,00",0.0
7798016681919,JARRA ELECTRICA CODINI CORTE MATE P18MAN,CODINI,UNI,Desayuno,"0,00",0.0
7798373230263,JARRA ELECTRICA DIGITAL PEABODY INOX PEDKA1850,PEABODY,UNI,Almacén,"0,00",0.0
7799034346200,JARRA ELECTRICA PEUGEOT AMBERT 1.2 DIGITAL WIFI PB,PEUGEOT,UNI,Almacén,"0,00",0.0
7798081285081,JARRA ELECTRICA SMART LIFE MOD SLEK1510IX INOX,SMART LIFE,UNI,Almacén,"0,00",0.0
7798008290648,TE FRUTOS BOSQUE ENSOBRADO SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008291218,TE VERDE MENTA MIEL ENSOBR SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008291508,TE MEZCLA HIERBAS DIGES ENSOBR SAINT GOTTARD X 20U,SAINT GOTTARD,GRM,Desayuno,"0,00",0.0
7798008292222,TE FRUTA ARANDANO FRAMBUESA SAINT GOTTARD X 40 GRS,SAINT GOTTARD,GRM,Desayuno,"0,00",0.0
7798008292598,TE ROOIBOS CARAMELO AVELLAS SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008293922,TE MANZANILLA CANELA MIEL SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008293939,TE HIERBAS TILO CEDRON SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Bebidas,"0,00",0.0
7798008294097,TE INVERNAL SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008294110,TE CHAI CANELA ESPECIAS SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008294127,TE LIMON LIMA JENGIBRE MENTA SAINT GOTTARD X 20 UN,SAINT GOTTARD,GRM,Frutas y Verduras,"0,00",0.0
7798008294615,TE MENTA SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008294622,TE DE TILO SAINT GOTTARD X 20 GRM,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008294646,TE BOLDO SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008294653,TE DE MANZANILLA SAINT GOTTARD X 20 GRM,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008294660,TE VERDE SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008295100,TE DETOX SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008295186,TE GROSELLA MORA ARANDANO X 20 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008295193,TE CITRUS JENGIBRE MIEL SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008295346,TE MORINGA SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008295735,TE FRUTOS BOSQUE BUENA LINEA SAINT GOTTARD X 20 U,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008296060,INFUSION CHOCO A LA MENTA SAINT GOTTARD X 20 UNI,SAINT GOTTARD,GRS,Almacén,"0,00",0.0
7798008296435,TE ARANDANO FRAMBUESA SAINT GOTTARD X 10 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008296442,TE VERDE MENTA MIEL SAINT GOTTARD X 10 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008296459,TE MATCHA MENTA LIMON SAINT GOTTARD X 10 UNI,SAINT GOTTARD,GRS,Frutas y Verduras,"0,00",0.0
7798008296466,TE CHOCOLATE A LA MENTA SAINT GOTTARD X 10 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008296473,TE CHAI ROSA MOSQ CANELA ESPECI SAINT GOTTARD X10U,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008296480,TE FRUTOS DEL BOSQUE SAINT GOTTARD X 10 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008296497,TE LIMON LIMA JENGIBRE MENTA SAINT GOTTARD X 10 U,SAINT GOTTARD,GRS,Frutas y Verduras,"0,00",0.0
7798008296503,MANZANILLA. CANELA Y MIEL SAINT GOTTARD X 10 UNI,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008296930,TE COLECCION DE SABORES SAINT GOTTARD X 20 UN,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008296947,TE SELECCION FRUTAL SAINT GOTTARD X 20 UN,SAINT GOTTARD,GRS,Desayuno,"0,00",0.0
7798008381506,GUANTES PATITO CHICO,PATITO,UNI,Desayuno,"0,00",0.0
7798008381513,GUANTES PATITO MEDIANO,PATITO,UNI,Desayuno,"0,00",0.0
7798008381520,GUANTES PATITO GRANDE,PATITO,UNI,Desayuno,"0,00",0.0
7798008381575,ESPONJA VILEDA CUADRITOS ULTRA,VILEDA,UNI,Limpieza,"0,00",0.0
7798008381599,ESPONJA SALVAUNAS PATITO X 1 UNI,PATITO,UNI,Limpieza,"0,00",0.0
7798008381629,ESPONJA ACERO ULTRA PATITO X 1 UNI,PATITO,UNI,Limpieza,"0,00",0.0
7798008381643,ESPONJA CUADRITOS MULTIUSO PATITO X 1 UNI,PATITO,UNI,Limpieza,"0,00",0.0
7798081287412,JARRA ELECTRICA SMART LIFE MOD SLEK1714BPN NEGRA,SMART LIFE,UNI,Almacén,"0,00",0.0
7798009181204,ALACENA CENTRO ESTANT C 3 PUERTAS BLANCAS 120CM,CENTRO ESTANT,UNI,Limpieza,"0,00",0.0
7798009181297,DISPENSERO CENTRO ESTANT DOBLE MAXI 180CM,CENTRO ESTANT,UNI,Lácteos,"0,00",0.0
7798009182485,BIBLIOTECA CENTRO ESTANT KEN BLANCO,CENTRO ESTANT,UNI,Desayuno,"0,00",0.0
7798009183772,RACK CENTRO ESTANT P MICROONDAS + GRIL BLANCO,CENTRO ESTANT,UNI,Almacén,"0,00",0.0
7798009184052,ESCRITORIO CENTRO ESTANT.ROMA BLANCO,CENTRO ESTANT,UNI,Almacén,"0,00",0.0
7798009184311,MODULO CENTRO ESTANT PARA COLGAR 2 PUERTAS BLANCO,CENTRO ESTANT,UNI,Almacén,"0,00",0.0
7798009184731,ESTANTE CENTRO ESTANT C SOPORT BLANC 60X20 KIT MEL,CENTRO ESTANT,UNI,Desayuno,"0,00",0.0
7798009184755,ESTANTE CENTRO ESTANT C SOPOR WENGUE 60X20 KIT MEL,CENTRO ESTANT,UNI,Desayuno,"0,00",0.0
7798009184762,ESTANTE CENTRO ESTANT C SOPORT BLANC 60X40 KIT MEL,CENTRO ESTANT,UNI,Desayuno,"0,00",0.0
7798009184786,ESTANTE CENTRO ESTANT C SOPOR WENGUE 60X40 KIT MEL,CENTRO ESTANT,UNI,Desayuno,"0,00",0.0
7798009184793,ESTANTE CENTRO ESTANT C SOPORT BLANC 80X20 KIT MEL,CENTRO ESTANT,UNI,Desayuno,"0,00",0.0
7798009184816,ESTANTE CENTRO ESTANT C SOPOR WENGUE 80X20 KIT MEL,CENTRO ESTANT,UNI,Desayuno,"0,00",0.0
7798009185257,DISPENSERO CENTRO ESTANT 1 PUERTA BLANCO 150CM,CENTRO ESTANT,UNI,Lácteos,"0,00",0.0
7798009186483,ORGANIZADOR CENTRO ESTANT BLANCO 150CM,CENTRO ESTANT,UNI,Almacén,"0,00",0.0
7798009186544,ESTANTE CENTRO ESTANT FLOTANTE BLANCO 60X25,CENTRO ESTANT,UNI,Desayuno,"0,00",0.0
7798009186551,ESTANTE CENTRO ESTANT FLOTANTE BLANCO 80X25,CENTRO ESTANT,UNI,Desayuno,"0,00",0.0
7798009187930,ESTANTE CENTRO ESTANT FLOTANTE WENGUE 80X25,CENTRO ESTANT,UNI,Desayuno,"0,00",0.0
7798009188050,ESTANTE CENTRO ESTANT FLOTANTE WENGUE 60X25,CENTRO ESTANT,UNI,Desayuno,"0,00",0.0
7798009620468,PIZZETAS DE TOMATE X 6 UNID.,CARREFOUR CRISTAL,GRM,Frutas y Verduras,"0,00",0.0
7798009620628,FOCACCIA C SALSA D TOMATE X 250 GRS,CARREFOUR CRISTAL,GRM,Frutas y Verduras,"0,00",0.0
7798081287429,JARRA ELECTRICA SMART LIFE MOD SLEK1714WPN BLANCA,SMART LIFE,UNI,Almacén,"0,00",0.0
7798081287566,JARRA ELECTRICA SMARTLIFE DIGITAL INOX SL EKD1520,SMART LIFE,UNI,Almacén,"0,00",0.0
7798081287573,JARRA ELECTRICA SMARTLIFE DIGITAL SK EKDD1720,SMART LIFE,UNI,Almacén,"0,00",0.0
7798010071501,CROCKY ATTACK,DITOYS,UNI,Almacén,"0,00",0.0
7798010460268,MIX PORTO CHAMPINONES Y PORTOBELLOS,CARREFOUR CRISTAL,GRM,Almacén,"0,00",0.0
7798010465577,CHAMPIGNON LAMINADO X 200 GRS.,CARREFOUR CRISTAL,GRM,Almacén,"0,00",0.0
7798111678234,JARRA ELECTRICA VINTAGE PEABODY ROJA PE KV8215R,PEABODY,UNI,Almacén,"0,00",0.0
7798010975465,REJA INOXIDABLE 10 X 10 CM,GENERICO,UNI,Almacén,"0,00",0.0
7798012210977,CEPILLO DE MANO GLOW KUNTUR,GLOW,UNI,Almacén,"0,00",0.0
7798012792015,AJI MOLIDO PICANTE CHAYO SOBRE X 25 GRS,CHAYO,GRS,Desayuno,"0,00",0.0
7798012792077,DULCE DE MEMBRILLO CHAYO BANDEJA X 500 GRS,CHAYO,GRM,Almacén,"0,00",0.0
7798012792091,MERMELADA DE DURAZNO CHAYO FRASCO X 500 GRS,CHAYO,GRM,Frutas y Verduras,"0,00",0.0
7798012792107,HIGO EN ALMIBAR CHAYO FRASCO X 500 GRS,CHAYO,GRM,Almacén,"0,00",0.0
7798012792121,CUAREZMILLO EN ALMIBAR CHAYO FRASCO X 500 GRS,CHAYO,GRM,Almacén,"0,00",0.0
7798012792145,PIMIENTA BLANCA MOLIDA CHAYO SOBRE X 25 GRS,CHAYO,GRS,Almacén,"0,00",0.0
7798012792152,PIMENTON EXTRA CHAYO SOBRE X 25 GRS,CHAYO,GRS,Almacén,"0,00",0.0
7798012792169,COMINO MOLIDO CHAYO SOBRE X 25 GRS,CHAYO,GRS,Almacén,"0,00",0.0
7798012792176,CONDIMENTO PARA PIZZA CHAYO SOBRE X 25 GRS,CHAYO,GRS,Congelados,"0,00",0.0
7798012792183,PROVENZAL CHAYO SOBRE X 25 GRS,CHAYO,GRS,Almacén,"0,00",0.0
7798013100246,SOPRESATTA A LA ITALIANA CAGNOLI X 135 GRS,CAGNOLI,GRM,Almacén,"0,00",0.0
7798013100567,SALAME MILAN CAGNOLI X 180 GRS,CAGNOLI,GRM,Limpieza,"0,00",0.0
7798013100697,FUET DE TANDIL CAGNOLI X 150 GRS,CAGNOLI,GRM,Almacén,"0,00",0.0
7798013102844,FUET SERRANO CAGNOLI X 150 GRS,CAGNOLI,GRM,Lácteos,"0,00",0.0
7798013102875,JAMON GENUINO CAGNOLI X 120 GRS,CAGNOLI,GRM,Carnes,"0,00",0.0
7799131032891,JEAN DIFERENCIADO SKYNNY CB,S/D,UNI,Almacén,"0,00",0.0
7798013103155,LEBERWURST CAGNOLI X 150 GRS,CAGNOLI,GRM,Almacén,"0,00",0.0
7798013103377,JAMON COCIDO FETEADO CAGNOLI X 200 GRS,CAGNOLI,GRM,Carnes,"0,00",0.0
7798013106910,MORTADELA MINI CAGNOLI X 300 GRS,CAGNOLI,GRM,Carnes,"0,00",0.0
7798013107337,SALAME MILAN CHACRA 43 X 150 GRS,CHACRA 43,GRM,Limpieza,"0,00",0.0
7798013108068,SALAMIN TANDILERO PICANTE CAGNOLI X 145 GRS,CAGNOLI,GRM,Limpieza,"0,00",0.0
7798013108075,CAGNOLI SALAMIN TANDILERO ESPECIADOX 145 GRS,CAGNOLI,GRS,Limpieza,"0,00",0.0
7798013108082,SALAMIN TANDILERO AHUMADO CAGNOLI X 145 GRS,CAGNOLI,GRM,Limpieza,"0,00",0.0
7798013108136,CAGNOLI SALAMIN TANDILERO PICADO FINO 145 GRS,CAGNOLI,GRM,Limpieza,"0,00",0.0
7798013108143,CAGNOLI SALAMIN TANDILERO PICADO GRUESO 145 GRS,CAGNOLI,GRM,Limpieza,"0,00",0.0
7799131038060,JEAN SKINNY DIFERENCIADO,S/D,UNI,Almacén,"0,00",0.0
7799131033430,JEAN STRAIGHT RIGIDO CB,S/D,UNI,Almacén,"0,00",0.0
7798042870226,JENGIBRE X 120GRM,S/D,GRM,Almacén,"0,00",0.0
7798374170667,JUEGO DE SABANAS BL PARIS 2PL ESTAMP BLUE,S/D,UNI,Almacén,"0,00",0.0
7798374170506,JUEGO DE SABANAS BL PARIS 2PL LISAS BLUE,S/D,UNI,Almacén,"0,00",0.0
7798374170636,JUEGO DE SABANAS BL PARIS TWIN ESTAMP BLUE,S/D,UNI,Almacén,"0,00",0.0
7798374170612,JUEGO DE SABANAS BL PARIS TWIN LISAS BLUE,S/D,UNI,Almacén,"0,00",0.0
7797358914266,JUEGO DE SABANAS CANNON FULL CLASSIC,CANNON,UNI,Almacén,"0,00",0.0
7797358966937,JUEGO DE SABANAS CANNON FULL STYLE,CANNON,UNI,Almacén,"0,00",0.0
7797358914389,JUEGO DE SABANAS CANNON KING CLASSIC,CANNON,UNI,Almacén,"0,00",0.0
7797358914327,JUEGO DE SABANAS CANNON QUEEN CLASSIC,CANNON,UNI,Almacén,"0,00",0.0
7797358914204,JUEGO DE SABANAS CANNON TWIN CLASSIC,CANNON,UNI,Almacén,"0,00",0.0
7797358966890,JUEGO DE SABANAS CANNON TWIN STYLE,CANNON,UNI,Almacén,"0,00",0.0
7796384061685,JUEGO DE SABANAS PINATA 1 1 2 PL LICENCIA,S/D,UNI,Almacén,"0,00",0.0
7797358002413,JUEGO DE SABANAS SURE A 1 1 2 PLAZA 128 H,S/D,UNI,Almacén,"0,00",0.0
7797358002437,JUEGO DE SABANAS SURE A 2 1 2 PLAZA 128 H,S/D,UNI,Almacén,"0,00",0.0
7798140272045,JUGO DE MANZANA SENDERO AZUL SIN AZUCAR X 500 ML,S/D,CM3,Bebidas,"0,00",0.0
7798042870578,KALE X 330GRM,S/D,GRM,Almacén,"0,00",0.0
7798401020101,KEPE ASADO SHAMI X 2 UNID,S/D,GRM,Carnes,"0,00",0.0
7798014760715,MONKY LOCO,DITOYS,UNI,Almacén,"0,00",0.0
7798014764911,JUEGO DE MESA JUMPING MONKY,GENERICO,UNI,Almacén,"0,00",0.0
7798014766113,JUEGO CRAZY GORILAS,DITOYS,UNI,Almacén,"0,00",0.0
7798015440012,FIDEOS ORGANICOS FUSILLI GRUN BOLSA X 500 GRS,GRUN,GRM,Limpieza,"0,00",0.0
7798015440050,GALLETA CRACKER ORGANICA GRUN PAQUETE X 140 GRS,GRUN,GRM,Desayuno,"0,00",0.0
7798015440074,GALLETA GRISIN ORGANICA GRUN PAQUETE X 145 GRS,GRUN,GRM,Desayuno,"0,00",0.0
7798015440081,GALLETITAS PEPAS ORGANICAS GRUN PAQUETE X 150 GRS,GRUN,GRM,Desayuno,"0,00",0.0
7798015441064,FIDEOS CODITOS ORGANICOS GRUN PAQUETE X 500 GRS,GRUN,GRM,Desayuno,"0,00",0.0
7798015441316,GALLETA GRISIN ORGANICA QUESO GRUN PAQUETE X145GRS,GRUN,GRM,Lácteos,"0,00",0.0
7798015441408,GALLETITA PEPA ORGANICA INTEGRAL GRUN X 150 GRS,GRUN,GRM,Desayuno,"0,00",0.0
7798015441569,CRUTONES ORGANICOS INTEGRALES GRUN X 250 GRS,GRUN,GRM,Desayuno,"0,00",0.0
7798401020118,KEPE FRITO SHAMI X 2 UNID,S/D,GRM,Almacén,"0,00",0.0
7798397481276,KIT DEKKIN CARGADOR DE PARED 65W CABLE TIPO C CA,DEKKIN,UNI,Almacén,"0,00",0.0
7798397480385,KIT DEKKIN CARGADOR DE PARED TIPO C + CABLE TIPO C,DEKKIN,UNI,Almacén,"0,00",0.0
7798155406695,KIWI AMARILLO X BANDEJA (T),S/D,UNI,Frutas y Verduras,"0,00",0.0
7798384891514,LANGOSTINO REBOZADO CONGELADO ARTESANOS DEL MAR,S/D,GRM,Congelados,"0,00",0.0
7791720049679,LANGOSTINOS PEL DESV HUELLA NATURAL X 250 GRS,S/D,GRM,Almacén,"0,00",0.0
7798146700214,LANGOSTINOS PELADOS COCIDOS CONGELADOS X 250 GRS,S/D,GRM,Congelados,"0,00",0.0
7798016102230,PATA CONGELADA GRANJA TRES ARROYOS X 800 GRS,GRANJA TRES ARROYOS,GRM,Almacén,"0,00",0.0
7798016102254,MUSLO CONGELADO GRANJA TRES ARROYOS X 800 GRS,GRANJA TRES ARROYOS,GRM,Congelados,"0,00",0.0
7795792000422,LANGOSTINOS PELADOS CRUDOS PORTOBELLO X 250 GR,S/D,GRM,Almacén,"0,00",0.0
7793450001224,LARGUITAS DE HOJALDRE BAKERY X 150 GRS,S/D,GRM,Almacén,"0,00",0.0
7798456850319,LASAGNA DE CARNE BRESEADA Y ESPINACAS,S/D,UNI,Carnes,"0,00",0.0
7796885340654,LAVARROPAS CF BGH 6KG 1000R INV BWFE06W24AR BLANCO,BGH,UNI,Almacén,"0,00",0.0
7796885790039,LAVARROPAS CF BGH 6KG INV BWFI06W24AC BLANCO,BGH,UNI,Almacén,"0,00",0.0
7796885340685,LAVARROPAS CF BGH 8K INV BWFE08S24AR DARK SILVER,BGH,UNI,Almacén,"0,00",0.0
7796885340678,LAVARROPAS CF BGH 8KG 1400R INV BWFE08W24AR BLANCO,BGH,UNI,Almacén,"0,00",0.0
7797075018513,LAVARROPAS CF CANDY 6.5KG CS10652D12 BLANCO,S/D,UNI,Almacén,"0,00",0.0
7798016338332,CARBON LA TABA X3 KG,GENERICO,UNI,Almacén,"0,00",0.0
7797075017158,LAVARROPAS CF CANDY 8KG 1200R GVS128,S/D,UNI,Almacén,"0,00",0.0
7798016682190,LAVARROPAS CF CODINI 6KG AIAFE6010B BLANCO,CODINI,UNI,Almacén,"0,00",0.0
7798016681995,LAVARROPAS CF CODINI 6KG INV 6010G GRIS,CODINI,UNI,Almacén,"0,00",0.0
7795473038041,LAVARROPAS CF DREAN 6K 1000R LCFDR0610LB0 BLANCO,DREAN,UNI,Almacén,"0,00",0.0
7795473028721,LAVARROPAS CF DREAN NEXT 6.06KG ECO,DREAN,UNI,Almacén,"0,00",0.0
7798169448438,LAVARROPAS CF HYUNDAI 7.5K INV HYLA7512GN.,S/D,UNI,Almacén,"0,00",0.0
7798016681100,VENT DE PIE 18 CODINI 80W BLCO V18V,CODINI,UNI,Almacén,"0,00",0.0
7798016681124,VENT DE PIE 18 CODINI 80W NGRO V18V,CODINI,UNI,Almacén,"0,00",0.0
7796962017219,LAVARROPAS CF PHILCO 11KG INV PHLF111BN2 BLANCO,PHILCO,UNI,Almacén,"0,00",0.0
7796962017189,LAVARROPAS CF PHILCO 11KG INV PHLF111GN2 GRIS..,PHILCO,UNI,Almacén,"0,00",0.0
7797750979917,LAVARROPAS CF WHIRLPOOL 7KG INV WNQ70AB,WHIRLPOOL,UNI,Almacén,"0,00",0.0
7797750980739,LAVARROPAS CF WHIRLPOOL 7KG INV WNQ70AS PLATA,WHIRLPOOL,UNI,Almacén,"0,00",0.0
7797750979931,LAVARROPAS CF WHIRLPOOL 8KG INV WNQ80AS GRIS,WHIRLPOOL,UNI,Almacén,"0,00",0.0
7798018850184,LEVADURA SECA INSTANTANEA LEVEX SOBRE X 20 GRS,LEVEX,GRS,Almacén,"0,00",0.0
7798018851211,LEVADURA INST CON MASA MADRE LEVEX PAQUETE X 13 GR,LEVEX,GRS,Desayuno,"0,00",0.0
7798018851341,LEVADURA PRENSADA CUBITO LEVEX X 50 GRS,LEVEX,GRM,Almacén,"0,00",0.0
7797750979948,LAVARROPAS CF WHIRLPOOL 9KG INV WNQ90AB BLANCO,WHIRLPOOL,UNI,Almacén,"0,00",0.0
7797750979955,LAVARROPAS CF WHIRLPOOL 9KG INV WNQ90AS GRIS,WHIRLPOOL,UNI,Almacén,"0,00",0.0
7795473038065,LAVARROPAS CS DREAN 6.5K 800R LSDR0680TB0 BCO,DREAN,UNI,Almacén,"0,00",0.0
7791758900140,LAVARROPAS CS GAFA 6.5KG DIGI FIT BLANCO,GAFA,UNI,Almacén,"0,00",0.0
7798021470027,HIELO BOLSA ROLITO POR 2 KG,ROLITO,GRM,Limpieza,"0,00",0.0
7798023300612,HELADO GRANIZADO DDL CHOCO LOMORO BALDE X 3 LT,LOMORO,GRM,Limpieza,"0,00",0.0
7798023301855,POSTRE HELADO CHOCOLATE Y GRANIZAD CAMELY X 600 GR,CAMELY,GRM,Congelados,"0,00",0.0
7798023302814,HELADO GRANIZ BAN DOL SELV NEG LOMORO BALDE X 3 LT,LOMORO,GRM,Limpieza,"0,00",0.0
7798023302999,POSTRE HELADO AMERICANA Y FRUTILLA CAMELY X 600 GR,CAMELY,GRM,Frutas y Verduras,"0,00",0.0
7798023303781,TORTA HELADA FRUTILLA A LA REINA LOMORO X 1 KG,LOMORO,GRM,Carnes,"0,00",0.0
7798023303798,TORTA HELADA SELVA NEGRA LOMORO X 1 KG,LOMORO,GRM,Carnes,"0,00",0.0
7798023304917,ALFAJOR HELADO BLANCO PREMIUM LOMORO X 6 UNI,LOMORO,GRM,Carnes,"0,00",0.0
7798023304924,ALFAJOR HELADO IRLANDES PREMIUM LOMORO X 6 UNI,LOMORO,GRM,Carnes,"0,00",0.0
7798023305075,BOMBON HELADO CROCANTE LOMORO X 8 UNI,LOMORO,GRM,Carnes,"0,00",0.0
7798024290301,GALLETITAS POLVORON LIMON TRIMAK BOLSA X 170 GRS,TRIMAK,GRM,Limpieza,"0,00",0.0
7798024290318,GALLETITAS PALITOS ALMENDRA TRIMAK BOLSA X 170 GRS,TRIMAK,GRM,Limpieza,"0,00",0.0
7798024290332,GALLETITAS POLVORON C CHIPS TRIMAK BOLSA X 150 GRS,TRIMAK,GRM,Limpieza,"0,00",0.0
7798024290349,GALLETITAS POLVORON C CHIP DDL TRIMAK X 150 GRS,TRIMAK,GRM,Bebidas,"0,00",0.0
7798024295108,ALFAJOR MAICENA TRIMARK BANDEJA X 6 UNI,TRIMAK,GRM,Frutas y Verduras,"0,00",0.0
7798024295122,ALFAJOR MAICENA C CHOCO TRIMARK BANDEJA X 5 UNI,TRIMAK,GRM,Frutas y Verduras,"0,00",0.0
7798025611013,MAMBORETA D INSECT ACARIC X 30 CM3,MAMBORETA,CM3,Almacén,"0,00",0.0
7798025617220,MAMBORETA H FUNGICIDA X 30 CM3,MAMBORETA,CM3,Almacén,"0,00",0.0
7798025930015,HIELO KUBITOS BOLSA X 3.5 KG,KUBITOS,GRM,Limpieza,"0,00",0.0
7798027510024,FECULA DE MANDIOCA ALDEMA X 1 KG,ALDEMA,GRM,Almacén,"0,00",0.0
7798028020454,YERBA MATE TRADICIONAL ADELGAMATE X 500 GRS,ADELGAMATE,GRM,Desayuno,"0,00",0.0
7798028020461,YERBA MATE SABOR LIMON ADELGAMATE X 500 GRS,ADELGAMATE,GRM,Frutas y Verduras,"0,00",0.0
7798028020478,YERBA MATE DULCE ADELGAMATE X 500 GRS,ADELGAMATE,GRM,Desayuno,"0,00",0.0
7798028020485,YERBA MATE SABOR NARANJA ADELGAMATE X 500 GRS,ADELGAMATE,GRM,Frutas y Verduras,"0,00",0.0
7798028890033,ARCO DE FUTBOL DE ENTRENAMIENTO,AIMARETTI,UNI,Almacén,"0,00",0.0
7798028890071,ARCO FUTBOL SALA 3.00 X 2.00 X 0.80,AIMARETTI,UNI,Limpieza,"0,00",0.0
7798028890231,ARCO DE FUTBOL 5 1.80 X 1.60 X,AIMARETTI,UNI,Almacén,"0,00",0.0
7791758900126,LAVARROPAS CS GAFA 7KG FUZZY FIT BLANCO,GAFA,UNI,Almacén,"0,00",0.0
7798030000048,AGUA DE MESA AQUALIC BIDON X 6 LT,AQUALIC,CM3,Bebidas,"0,00",0.0
7798031470567,PASTA RISONI ALUBIAS ARROZ ESPINACA WAKAS X 300 GR,WAKAS,GRM,Frutas y Verduras,"0,00",0.0
7798031470628,POCHOCLO MANTECA MICROONDAS POPCORN X 100 GRS,MARLOMS,GRM,Lácteos,"0,00",0.0
7798031470635,POCHOCLO DULCE MICROONDAS POPCORN X 87 GRS,MARLOMS,GRM,Frutas y Verduras,"0,00",0.0
